id_voo,numero_voo,id_aeroporto_origem,id_aeroporto_destino,data_partida,data_chegada,status
18883,AV6824,14835,7966,2025-04-23 13:12:17,2025-04-24 02:55:17,Concluído
18884,AV4382,19945,8726,2024-03-30 21:29:51,2024-03-31 08:50:51,Programado
18885,AV4015,2567,659,2023-06-02 18:38:29,2023-06-03 08:28:29,Atrasado
18886,AV5315,7403,12433,2024-10-09 07:42:36,2024-10-09 17:11:36,Cancelado
18887,AV7674,7379,7427,2025-07-22 00:00:28,2025-07-22 08:44:28,Cancelado
18888,AV5166,2444,1358,2025-11-08 09:42:35,2025-11-08 18:50:35,Concluído
18889,AV2964,18185,14444,2024-02-24 09:14:47,2024-02-24 20:29:47,Cancelado
18890,AV9609,6352,15263,2024-02-18 05:21:23,2024-02-18 15:50:23,Cancelado
18891,AV1763,19018,3998,2025-03-09 19:30:43,2025-03-09 23:37:43,Concluído
18892,AV8939,8205,16858,2022-12-26 11:56:22,2022-12-27 01:15:22,Atrasado
18893,AV3092,9779,18766,2025-10-20 05:17:35,2025-10-20 14:37:35,Programado
18894,AV1826,3677,8604,2025-04-17 01:14:52,2025-04-17 15:32:52,Atrasado
18895,AV9885,14087,19951,2023-08-23 19:08:46,2023-08-24 09:41:46,Programado
18896,AV2668,7525,17919,2023-07-26 09:25:04,2023-07-26 12:44:04,Atrasado
18897,AV5781,4675,592,2024-05-20 21:29:24,2024-05-21 04:17:24,Concluído
18898,AV5319,535,11034,2024-01-21 00:23:36,2024-01-21 01:23:36,Cancelado
18899,AV9000,12409,3332,2025-03-28 18:44:10,2025-03-29 04:31:10,Programado
18900,AV9998,13648,15714,2025-09-07 02:25:35,2025-09-07 10:29:35,Programado
18901,AV4643,321,17004,2025-08-15 14:34:14,2025-08-15 20:03:14,Concluído
18902,AV8627,15094,19875,2022-12-06 17:42:45,2022-12-07 05:29:45,Atrasado
18903,AV5686,190,2686,2025-02-07 07:27:20,2025-02-07 08:46:20,Cancelado
18904,AV6223,16046,5470,2025-01-15 16:16:40,2025-01-16 00:58:40,Concluído
18905,AV6009,3947,14309,2024-10-13 04:30:33,2024-10-13 10:27:33,Cancelado
18906,AV2277,4232,7508,2024-02-09 12:59:29,2024-02-09 22:18:29,Cancelado
18907,AV1491,3365,16886,2023-09-17 18:54:48,2023-09-18 07:00:48,Cancelado
18908,AV6875,3151,12739,2024-02-20 15:59:51,2024-02-20 17:48:51,Atrasado
18909,AV2268,53,593,2023-09-03 22:35:11,2023-09-04 13:18:11,Concluído
18910,AV1624,9197,18996,2025-06-24 00:20:10,2025-06-24 05:10:10,Concluído
18911,AV6843,1714,3126,2024-10-05 14:09:31,2024-10-06 02:02:31,Concluído
18912,AV5733,6133,4499,2023-11-26 11:20:40,2023-11-27 01:51:40,Atrasado
18913,AV6876,6056,1279,2023-11-14 05:52:14,2023-11-14 08:06:14,Cancelado
18914,AV7610,8655,11756,2025-10-02 01:06:56,2025-10-02 06:26:56,Programado
18915,AV6550,1165,1335,2023-02-04 15:16:12,2023-02-04 19:10:12,Concluído
18916,AV4083,9917,18735,2024-06-10 14:22:46,2024-06-10 17:33:46,Concluído
18917,AV2405,562,9494,2023-03-09 15:01:26,2023-03-09 19:40:26,Programado
18918,AV3679,7306,18046,2023-06-21 00:31:16,2023-06-21 04:14:16,Atrasado
18919,AV5108,19975,7041,2024-11-04 05:21:16,2024-11-04 17:49:16,Cancelado
18920,AV2689,5387,14001,2024-06-22 21:20:04,2024-06-23 04:15:04,Concluído
18921,AV9430,3563,7502,2025-07-01 13:20:33,2025-07-01 23:48:33,Programado
18922,AV8901,331,13750,2023-01-24 07:47:53,2023-01-24 16:19:53,Cancelado
18923,AV5308,3184,13876,2025-07-30 16:44:17,2025-07-31 07:22:17,Atrasado
18924,AV4756,1663,8133,2024-05-05 09:27:24,2024-05-05 10:50:24,Atrasado
18925,AV6534,10290,1917,2025-07-25 04:36:40,2025-07-25 17:20:40,Programado
18926,AV3996,838,7168,2025-06-18 03:50:08,2025-06-18 06:29:08,Atrasado
18927,AV5497,9597,16321,2025-07-06 20:40:20,2025-07-07 02:12:20,Cancelado
18928,AV6422,9646,10341,2023-12-13 07:41:08,2023-12-13 19:15:08,Concluído
18929,AV9288,2453,994,2025-08-22 13:38:13,2025-08-22 21:10:13,Concluído
18930,AV9634,19255,8447,2023-06-15 07:50:24,2023-06-15 21:39:24,Concluído
18931,AV1965,9062,5127,2024-12-26 17:09:03,2024-12-27 00:18:03,Concluído
18932,AV9350,12563,828,2023-04-01 10:13:50,2023-04-01 13:37:50,Programado
18933,AV1796,3310,6244,2023-07-01 18:42:09,2023-07-02 03:38:09,Atrasado
18934,AV1423,764,18805,2023-06-15 13:58:22,2023-06-16 02:43:22,Concluído
18935,AV6856,2547,10070,2025-09-30 15:34:39,2025-10-01 05:37:39,Programado
18936,AV8345,17230,18051,2024-12-28 11:59:23,2024-12-28 14:01:23,Concluído
18937,AV1325,5177,13542,2023-04-22 20:06:44,2023-04-23 00:53:44,Atrasado
18938,AV4623,15594,14107,2025-11-21 14:28:12,2025-11-21 15:48:12,Atrasado
18939,AV6491,10779,17518,2024-03-05 19:05:56,2024-03-06 06:01:56,Programado
18940,AV7441,18249,12793,2024-04-11 12:58:27,2024-04-11 20:33:27,Atrasado
18941,AV5296,15671,5981,2023-07-01 11:13:50,2023-07-01 22:24:50,Programado
18942,AV6557,1266,19818,2023-10-01 04:53:44,2023-10-01 16:01:44,Cancelado
18943,AV3623,1013,520,2024-12-12 17:25:50,2024-12-12 19:32:50,Atrasado
18944,AV4757,3984,4929,2023-02-17 22:15:05,2023-02-18 01:50:05,Cancelado
18945,AV6924,14239,16996,2025-06-04 13:08:53,2025-06-04 14:32:53,Concluído
18946,AV4266,17240,15234,2025-07-14 09:47:48,2025-07-14 16:53:48,Programado
18947,AV5209,3202,12214,2024-10-20 14:46:19,2024-10-21 05:12:19,Atrasado
18948,AV7619,8832,12305,2023-06-14 06:13:23,2023-06-14 20:27:23,Concluído
18949,AV4138,659,17433,2024-05-03 10:34:47,2024-05-03 13:15:47,Programado
18950,AV1977,9028,9061,2023-01-30 13:50:14,2023-01-30 23:51:14,Concluído
18951,AV5236,18947,7689,2024-02-14 20:06:38,2024-02-15 10:18:38,Atrasado
18952,AV6556,15091,11979,2023-05-22 02:29:56,2023-05-22 04:57:56,Atrasado
18953,AV7011,1481,15696,2025-09-13 06:32:22,2025-09-13 15:24:22,Cancelado
18954,AV7162,12187,9366,2024-02-21 22:31:29,2024-02-22 03:35:29,Cancelado
18955,AV8770,17730,17986,2024-08-22 07:19:36,2024-08-22 18:50:36,Atrasado
18956,AV1874,16231,10574,2025-09-18 05:57:39,2025-09-18 10:48:39,Programado
18957,AV9280,19453,205,2024-09-20 21:38:03,2024-09-21 00:19:03,Concluído
18958,AV8708,1447,262,2023-10-12 01:09:44,2023-10-12 04:27:44,Programado
18959,AV5458,7603,8800,2024-12-15 04:52:18,2024-12-15 18:07:18,Programado
18960,AV7271,8374,15814,2024-09-01 13:31:45,2024-09-01 20:50:45,Atrasado
18961,AV2562,15410,9743,2024-08-30 01:30:20,2024-08-30 13:47:20,Cancelado
18962,AV2404,9947,12623,2024-03-11 20:11:25,2024-03-11 21:51:25,Atrasado
18963,AV7192,12057,15483,2025-06-27 19:49:42,2025-06-28 07:58:42,Concluído
18964,AV6394,12802,1529,2024-07-09 07:32:26,2024-07-09 09:38:26,Cancelado
18965,AV4945,13112,18875,2022-12-01 20:46:20,2022-12-02 07:49:20,Concluído
18966,AV3652,18094,6637,2025-07-28 02:29:57,2025-07-28 10:02:57,Concluído
18967,AV3845,9401,11793,2023-02-22 06:21:59,2023-02-22 15:47:59,Programado
18968,AV9680,964,12782,2024-02-14 14:44:14,2024-02-14 17:47:14,Concluído
18969,AV8398,11861,1796,2022-12-07 22:02:36,2022-12-08 00:32:36,Cancelado
18970,AV4620,1990,3801,2023-04-30 16:16:54,2023-04-30 18:23:54,Programado
18971,AV8010,16770,11471,2023-06-10 18:39:57,2023-06-11 08:53:57,Cancelado
18972,AV5917,2079,6900,2025-03-06 21:05:06,2025-03-06 22:43:06,Cancelado
18973,AV2928,2015,17044,2025-10-16 15:53:31,2025-10-16 20:40:31,Concluído
18974,AV4193,19378,407,2024-11-01 08:58:16,2024-11-01 10:15:16,Concluído
18975,AV4216,10306,14791,2022-12-21 16:10:17,2022-12-21 19:44:17,Concluído
18976,AV9894,13949,19730,2024-06-26 17:01:59,2024-06-27 00:16:59,Atrasado
18977,AV8705,18658,1593,2023-03-12 02:57:06,2023-03-12 16:45:06,Cancelado
18978,AV7472,4255,7291,2024-05-05 02:09:45,2024-05-05 07:41:45,Concluído
18979,AV6041,10375,17848,2023-09-06 22:11:04,2023-09-07 04:14:04,Cancelado
18980,AV6245,6090,18803,2025-01-17 18:49:18,2025-01-18 07:57:18,Concluído
18981,AV8560,9662,17495,2024-06-01 12:36:06,2024-06-01 22:48:06,Programado
18982,AV5252,5533,4162,2025-06-11 13:52:27,2025-06-11 18:44:27,Programado
18983,AV2421,4093,10118,2023-07-14 10:18:00,2023-07-14 20:21:00,Concluído
18984,AV9627,17368,532,2023-11-30 11:12:18,2023-11-30 21:15:18,Cancelado
18985,AV1077,8068,9302,2023-10-19 16:08:55,2023-10-19 23:43:55,Concluído
18986,AV4287,19412,10981,2023-10-22 07:27:15,2023-10-22 21:02:15,Atrasado
18987,AV8588,16803,8270,2024-02-03 11:49:51,2024-02-03 16:43:51,Cancelado
18988,AV1010,10642,1048,2023-11-14 09:14:00,2023-11-14 17:59:00,Concluído
18989,AV3870,13879,14074,2024-09-09 15:58:07,2024-09-09 17:25:07,Programado
18990,AV8935,10221,4216,2023-09-19 02:50:21,2023-09-19 06:40:21,Programado
18991,AV7577,4742,1989,2024-12-15 11:54:27,2024-12-15 22:20:27,Atrasado
18992,AV3805,7923,16302,2023-01-05 18:37:27,2023-01-06 04:07:27,Concluído
18993,AV1639,17387,19179,2025-02-23 01:10:15,2025-02-23 08:59:15,Cancelado
18994,AV2382,14792,3982,2023-03-22 05:20:21,2023-03-22 15:45:21,Programado
18995,AV7433,15096,17054,2025-01-08 23:36:30,2025-01-09 03:06:30,Atrasado
18996,AV7625,590,19183,2024-09-02 20:33:37,2024-09-03 05:53:37,Atrasado
18997,AV4390,11613,19073,2024-06-17 14:10:22,2024-06-18 00:42:22,Cancelado
18998,AV4218,5807,18548,2025-01-25 19:45:01,2025-01-26 06:35:01,Cancelado
18999,AV8093,708,8529,2024-08-19 07:09:05,2024-08-19 19:47:05,Programado
19000,AV1537,17499,12178,2024-09-13 22:21:59,2024-09-14 07:58:59,Cancelado
19001,AV2648,16140,8706,2023-10-26 05:24:39,2023-10-26 16:21:39,Concluído
19002,AV3435,6904,2751,2024-12-25 17:47:32,2024-12-26 01:34:32,Concluído
19003,AV8919,5962,1025,2024-09-09 14:45:23,2024-09-09 15:59:23,Atrasado
19004,AV3941,2621,3396,2024-01-18 05:47:56,2024-01-18 19:00:56,Cancelado
19005,AV7709,4843,3661,2023-05-26 18:27:07,2023-05-27 00:41:07,Atrasado
19006,AV6812,18592,18925,2025-10-03 09:09:11,2025-10-03 21:24:11,Atrasado
19007,AV4016,7746,13741,2025-03-01 13:58:53,2025-03-02 03:15:53,Concluído
19008,AV9254,3127,2389,2024-09-04 07:18:50,2024-09-04 15:16:50,Cancelado
19009,AV9058,12010,13844,2024-10-08 11:05:42,2024-10-08 22:38:42,Concluído
19010,AV5336,4444,6618,2024-12-04 21:01:24,2024-12-05 00:19:24,Cancelado
19011,AV9657,4288,16287,2025-03-09 13:18:54,2025-03-09 19:05:54,Cancelado
19012,AV5738,5954,17290,2023-12-09 06:33:26,2023-12-09 11:33:26,Concluído
19013,AV6496,16572,12847,2023-12-29 09:08:17,2023-12-29 11:38:17,Programado
19014,AV5823,5376,10873,2025-03-14 20:43:37,2025-03-15 11:01:37,Atrasado
19015,AV8761,16792,3043,2025-02-28 16:05:55,2025-03-01 03:02:55,Atrasado
19016,AV7968,3012,1547,2024-04-01 03:27:51,2024-04-01 09:45:51,Programado
19017,AV3714,4806,19153,2024-07-24 15:30:14,2024-07-25 04:52:14,Cancelado
19018,AV8805,5349,9921,2024-06-29 00:50:10,2024-06-29 02:27:10,Atrasado
19019,AV5519,2271,408,2025-03-13 08:26:07,2025-03-13 12:40:07,Programado
19020,AV1533,14857,2174,2025-04-14 11:19:40,2025-04-14 20:11:40,Concluído
19021,AV4945,10174,8612,2024-06-04 10:13:01,2024-06-04 17:25:01,Concluído
19022,AV7165,4168,10987,2023-01-22 02:29:04,2023-01-22 15:38:04,Concluído
19023,AV5258,6633,9866,2023-10-22 06:01:44,2023-10-22 09:29:44,Cancelado
19024,AV6607,13961,2618,2025-02-03 19:40:26,2025-02-04 02:09:26,Atrasado
19025,AV9601,15520,3049,2023-11-10 06:19:49,2023-11-10 18:59:49,Cancelado
19026,AV3977,8120,19879,2025-10-01 09:42:05,2025-10-01 19:40:05,Programado
19027,AV3132,19778,16325,2023-11-27 13:20:34,2023-11-28 03:54:34,Programado
19028,AV2889,387,17392,2023-01-01 13:38:59,2023-01-01 21:55:59,Atrasado
19029,AV7636,18401,8942,2023-07-17 13:13:49,2023-07-18 02:20:49,Atrasado
19030,AV1479,2324,13462,2024-01-21 04:06:36,2024-01-21 11:32:36,Atrasado
19031,AV5107,18927,16873,2024-01-02 15:45:52,2024-01-02 17:08:52,Concluído
19032,AV8838,13241,15626,2024-11-25 19:35:04,2024-11-26 06:32:04,Cancelado
19033,AV4254,13439,3389,2023-10-18 20:25:23,2023-10-19 07:35:23,Atrasado
19034,AV8897,1909,17944,2025-08-26 13:44:24,2025-08-26 20:55:24,Concluído
19035,AV8087,5301,760,2025-09-18 04:34:14,2025-09-18 05:38:14,Atrasado
19036,AV4480,19745,6455,2025-09-16 18:24:00,2025-09-17 04:32:00,Programado
19037,AV3159,17737,9148,2025-03-06 19:48:00,2025-03-07 08:08:00,Concluído
19038,AV4211,12943,4937,2024-09-26 19:55:40,2024-09-26 21:56:40,Concluído
19039,AV5253,3996,6249,2024-02-10 09:43:10,2024-02-10 19:27:10,Cancelado
19040,AV4012,17204,12706,2025-11-05 22:25:42,2025-11-06 01:41:42,Concluído
19041,AV9734,5816,17148,2025-10-18 15:28:43,2025-10-18 17:31:43,Cancelado
19042,AV7089,11046,10521,2025-07-09 10:19:25,2025-07-09 17:48:25,Concluído
19043,AV3841,19471,5207,2024-09-30 19:05:37,2024-10-01 03:21:37,Programado
19044,AV1678,9622,12787,2023-01-25 05:41:19,2023-01-25 11:39:19,Atrasado
19045,AV1828,6825,9706,2024-07-30 22:22:25,2024-07-30 23:24:25,Programado
19046,AV6594,13270,18019,2025-04-15 02:05:54,2025-04-15 10:34:54,Cancelado
19047,AV7614,5961,3639,2024-03-03 11:14:49,2024-03-03 15:22:49,Concluído
19048,AV9371,12854,12918,2024-08-26 10:55:35,2024-08-26 16:00:35,Programado
19049,AV5657,17450,11301,2024-05-17 17:42:05,2024-05-18 00:33:05,Concluído
19050,AV1140,7450,10407,2025-02-26 00:20:00,2025-02-26 02:18:00,Programado
19051,AV3500,12450,9802,2025-04-09 00:15:54,2025-04-09 06:26:54,Programado
19052,AV4376,3268,16435,2023-03-31 00:35:00,2023-03-31 10:15:00,Programado
19053,AV1497,14739,4419,2025-08-19 19:21:46,2025-08-20 01:45:46,Concluído
19054,AV4907,8527,18478,2025-09-04 20:27:06,2025-09-04 23:37:06,Cancelado
19055,AV5609,2246,207,2023-08-06 16:28:16,2023-08-06 19:12:16,Concluído
19056,AV8887,19022,7347,2023-01-18 11:17:57,2023-01-18 17:06:57,Cancelado
19057,AV1656,16792,12311,2024-07-10 22:36:07,2024-07-11 11:36:07,Programado
19058,AV6341,7480,2402,2023-01-01 07:03:14,2023-01-01 16:28:14,Programado
19059,AV4368,18038,15458,2024-07-06 05:55:55,2024-07-06 16:00:55,Atrasado
19060,AV4392,8864,5855,2023-09-27 19:52:58,2023-09-28 09:35:58,Concluído
19061,AV8363,16834,1173,2023-05-28 06:33:25,2023-05-28 12:58:25,Atrasado
19062,AV2020,14587,8674,2023-07-01 10:25:09,2023-07-01 18:08:09,Concluído
19063,AV6450,2523,10793,2022-12-15 22:42:16,2022-12-16 08:41:16,Atrasado
19064,AV5592,9138,16747,2024-06-25 10:19:41,2024-06-25 18:35:41,Programado
19065,AV2316,17202,5901,2023-03-24 01:05:42,2023-03-24 08:58:42,Atrasado
19066,AV6820,490,497,2024-01-09 00:43:19,2024-01-09 04:45:19,Concluído
19067,AV6961,10600,2603,2025-05-10 04:39:56,2025-05-10 09:20:56,Cancelado
19068,AV3214,7997,9298,2023-01-25 06:49:04,2023-01-25 09:27:04,Concluído
19069,AV7864,20000,8555,2024-11-29 07:39:56,2024-11-29 13:48:56,Concluído
19070,AV4811,5291,16877,2023-09-18 02:58:54,2023-09-18 05:40:54,Concluído
19071,AV4158,14529,5919,2023-06-11 07:58:14,2023-06-11 18:35:14,Programado
19072,AV2138,6070,6948,2022-12-07 19:04:25,2022-12-08 04:29:25,Concluído
19073,AV8160,9059,1053,2024-06-06 12:38:46,2024-06-06 14:35:46,Concluído
19074,AV7008,6155,18027,2023-04-12 18:41:54,2023-04-13 02:22:54,Programado
19075,AV1889,11379,19919,2024-04-12 05:09:05,2024-04-12 19:33:05,Concluído
19076,AV9033,520,19441,2025-04-25 16:38:09,2025-04-26 00:44:09,Programado
19077,AV5877,8626,6704,2023-04-24 09:19:52,2023-04-24 14:55:52,Cancelado
19078,AV4357,5452,15993,2023-04-21 03:54:22,2023-04-21 06:08:22,Concluído
19079,AV3601,12062,10009,2024-12-07 16:23:35,2024-12-07 21:16:35,Concluído
19080,AV7117,13559,16783,2025-10-01 09:44:31,2025-10-01 21:53:31,Concluído
19081,AV8515,11898,1782,2024-11-21 02:31:13,2024-11-21 13:28:13,Atrasado
19082,AV4281,8634,13582,2023-10-29 13:53:00,2023-10-29 21:12:00,Concluído
19083,AV3361,13269,8673,2023-03-21 03:40:55,2023-03-21 07:18:55,Concluído
19084,AV1804,7382,13633,2023-08-06 03:53:36,2023-08-06 16:26:36,Programado
19085,AV4202,5353,11956,2023-02-15 05:38:39,2023-02-15 12:31:39,Atrasado
19086,AV5895,3827,15833,2025-10-05 00:56:55,2025-10-05 11:37:55,Atrasado
19087,AV8081,19587,11755,2023-01-01 20:18:38,2023-01-02 02:52:38,Concluído
19088,AV3601,13634,16632,2024-01-22 20:48:07,2024-01-23 00:07:07,Atrasado
19089,AV6002,14104,3662,2025-09-02 01:00:12,2025-09-02 14:18:12,Programado
19090,AV9202,6357,18543,2025-04-07 06:31:09,2025-04-07 19:54:09,Concluído
19091,AV9901,10558,5512,2023-11-25 19:02:41,2023-11-26 02:17:41,Programado
19092,AV1465,653,16728,2025-02-25 03:52:31,2025-02-25 17:13:31,Cancelado
19093,AV9441,19071,9202,2025-11-16 11:14:22,2025-11-16 23:45:22,Programado
19094,AV2665,1210,5298,2024-01-06 03:05:15,2024-01-06 07:21:15,Atrasado
19095,AV1271,12959,13553,2022-12-23 01:13:36,2022-12-23 11:03:36,Cancelado
19096,AV4960,14681,16147,2022-11-28 07:41:28,2022-11-28 19:41:28,Cancelado
19097,AV9776,9787,11708,2025-05-28 02:55:48,2025-05-28 17:21:48,Programado
19098,AV5389,13069,17419,2023-10-29 07:31:25,2023-10-29 13:10:25,Concluído
19099,AV3430,5577,7524,2025-02-23 23:41:02,2025-02-24 01:15:02,Concluído
19100,AV2447,4376,1371,2025-04-07 20:06:32,2025-04-08 02:47:32,Cancelado
19101,AV7413,4555,3669,2024-02-26 17:16:45,2024-02-26 22:38:45,Concluído
19102,AV4556,14281,5859,2023-10-31 05:25:58,2023-10-31 11:59:58,Cancelado
19103,AV9496,3880,9334,2025-06-20 15:28:22,2025-06-20 20:41:22,Atrasado
19104,AV9456,946,1259,2025-07-26 03:01:25,2025-07-26 07:23:25,Programado
19105,AV6474,5329,230,2022-12-30 23:52:24,2022-12-31 04:02:24,Atrasado
19106,AV7699,16969,973,2022-12-23 06:00:33,2022-12-23 14:45:33,Cancelado
19107,AV3860,11967,6501,2025-08-24 16:11:18,2025-08-25 03:49:18,Concluído
19108,AV3511,15359,5874,2025-08-23 23:35:33,2025-08-24 08:18:33,Programado
19109,AV5904,2311,6371,2023-05-23 03:29:22,2023-05-23 17:13:22,Programado
19110,AV7628,19562,2718,2025-03-21 02:59:59,2025-03-21 05:09:59,Atrasado
19111,AV8425,5445,7203,2024-01-13 11:00:31,2024-01-13 13:13:31,Programado
19112,AV9757,15244,10203,2024-11-03 22:22:49,2024-11-04 12:17:49,Programado
19113,AV7114,3813,3582,2024-07-17 20:34:29,2024-07-18 06:37:29,Cancelado
19114,AV8250,3748,2702,2024-05-07 04:14:55,2024-05-07 12:46:55,Concluído
19115,AV3310,19003,9591,2025-04-07 01:55:59,2025-04-07 03:35:59,Cancelado
19116,AV3597,17429,7907,2022-12-21 18:37:47,2022-12-22 04:08:47,Cancelado
19117,AV4751,16699,4359,2025-02-15 07:30:30,2025-02-15 13:41:30,Cancelado
19118,AV7607,7346,14416,2023-05-31 09:05:23,2023-05-31 22:25:23,Atrasado
19119,AV8162,18159,13039,2023-09-01 18:51:49,2023-09-02 03:31:49,Atrasado
19120,AV5957,8395,19281,2024-12-12 12:06:52,2024-12-12 20:58:52,Programado
19121,AV9107,19903,1982,2025-01-14 22:20:15,2025-01-15 10:46:15,Cancelado
19122,AV9896,16556,11676,2024-01-03 20:35:11,2024-01-04 00:25:11,Cancelado
19123,AV4315,5279,14764,2023-10-05 16:45:46,2023-10-06 00:43:46,Concluído
19124,AV7631,8763,5814,2024-06-04 14:35:25,2024-06-05 02:35:25,Cancelado
19125,AV5888,1437,3390,2023-05-22 23:18:44,2023-05-23 13:34:44,Cancelado
19126,AV2941,381,12207,2024-04-04 10:58:29,2024-04-04 18:51:29,Cancelado
19127,AV5362,9539,846,2023-08-06 22:11:36,2023-08-07 10:02:36,Concluído
19128,AV8109,886,13146,2025-11-13 03:36:49,2025-11-13 08:20:49,Programado
19129,AV5438,12481,14829,2025-08-20 04:42:41,2025-08-20 09:06:41,Programado
19130,AV1270,13186,10043,2024-09-20 10:53:17,2024-09-20 18:44:17,Atrasado
19131,AV9772,5326,12965,2023-03-09 02:05:57,2023-03-09 02:56:57,Cancelado
19132,AV7514,17764,9371,2023-08-15 03:59:18,2023-08-15 13:31:18,Concluído
19133,AV3650,12067,436,2023-05-03 03:02:56,2023-05-03 14:22:56,Cancelado
19134,AV2500,18223,13403,2023-02-23 05:32:59,2023-02-23 14:00:59,Atrasado
19135,AV3841,6408,17417,2023-01-12 00:02:38,2023-01-12 12:10:38,Cancelado
19136,AV3856,10349,3979,2023-07-31 10:00:49,2023-07-31 22:46:49,Atrasado
19137,AV3263,2053,13578,2025-07-22 16:58:22,2025-07-23 06:00:22,Cancelado
19138,AV7218,14896,12031,2025-01-20 12:44:40,2025-01-20 15:23:40,Cancelado
19139,AV5945,12887,9634,2023-02-02 23:32:06,2023-02-03 06:57:06,Atrasado
19140,AV7074,12889,10503,2025-01-01 12:35:11,2025-01-01 23:24:11,Cancelado
19141,AV8851,17754,16880,2024-10-19 15:16:03,2024-10-19 19:42:03,Cancelado
19142,AV9422,14754,3148,2024-07-03 06:10:18,2024-07-03 18:12:18,Programado
19143,AV1078,1885,2734,2023-06-02 13:20:32,2023-06-02 20:27:32,Concluído
19144,AV4643,14435,10245,2025-01-02 05:58:31,2025-01-02 07:25:31,Atrasado
19145,AV3465,9057,15591,2023-02-04 01:09:18,2023-02-04 07:28:18,Concluído
19146,AV2424,703,16237,2023-03-20 16:43:54,2023-03-20 23:58:54,Atrasado
19147,AV3682,1846,3377,2024-03-08 05:09:52,2024-03-08 18:45:52,Concluído
19148,AV5473,4605,8740,2024-04-26 03:02:44,2024-04-26 13:48:44,Cancelado
19149,AV1780,9864,19630,2024-03-16 05:50:20,2024-03-16 08:03:20,Cancelado
19150,AV2040,11141,13463,2025-08-25 08:24:00,2025-08-25 09:04:00,Atrasado
19151,AV4868,14997,4122,2023-02-21 11:28:25,2023-02-22 01:09:25,Cancelado
19152,AV2818,12268,10693,2024-06-11 21:34:24,2024-06-12 10:43:24,Concluído
19153,AV7089,3241,15041,2022-12-23 08:34:58,2022-12-23 20:09:58,Cancelado
19154,AV2819,4060,2978,2024-09-04 15:34:29,2024-09-04 22:17:29,Programado
19155,AV7142,1032,6698,2023-08-12 07:29:21,2023-08-12 19:04:21,Concluído
19156,AV8260,10713,8413,2024-06-22 07:29:17,2024-06-22 12:04:17,Programado
19157,AV4014,18975,5289,2024-01-28 10:04:54,2024-01-28 22:33:54,Programado
19158,AV9912,9683,6778,2023-03-16 10:57:08,2023-03-16 20:11:08,Atrasado
19159,AV1162,11408,10239,2024-08-13 23:13:53,2024-08-14 11:25:53,Concluído
19160,AV7673,13907,6316,2024-06-21 17:51:43,2024-06-22 01:29:43,Programado
19161,AV2982,18229,16070,2022-11-27 12:54:55,2022-11-28 03:38:55,Programado
19162,AV3857,9173,14456,2023-12-08 07:10:30,2023-12-08 18:56:30,Programado
19163,AV9549,5249,18685,2024-09-20 11:00:57,2024-09-20 13:29:57,Atrasado
19164,AV7341,12284,12423,2025-09-09 23:03:21,2025-09-10 11:50:21,Concluído
19165,AV5451,16719,8319,2024-01-09 01:07:52,2024-01-09 12:35:52,Cancelado
19166,AV2560,17519,11893,2023-04-25 01:37:43,2023-04-25 07:23:43,Programado
19167,AV1655,19192,3924,2023-02-06 17:08:10,2023-02-06 20:55:10,Programado
19168,AV1380,6162,7460,2024-02-24 10:34:14,2024-02-24 17:54:14,Concluído
19169,AV3501,15552,7029,2025-02-07 14:23:45,2025-02-07 17:49:45,Concluído
19170,AV8745,18145,12440,2024-01-14 12:09:20,2024-01-14 23:57:20,Concluído
19171,AV5256,4046,7808,2023-01-16 04:48:29,2023-01-16 18:34:29,Programado
19172,AV3932,15940,10580,2024-04-06 23:30:40,2024-04-07 02:16:40,Programado
19173,AV8744,18252,9280,2025-05-05 01:18:00,2025-05-05 14:58:00,Concluído
19174,AV3530,2449,6470,2023-02-02 02:58:35,2023-02-02 15:04:35,Concluído
19175,AV2031,1879,12271,2025-06-11 18:33:01,2025-06-12 03:25:01,Concluído
19176,AV9229,18555,2656,2023-07-10 01:53:05,2023-07-10 03:14:05,Programado
19177,AV3044,10745,9642,2024-03-17 06:46:56,2024-03-17 17:33:56,Cancelado
19178,AV2102,1574,12695,2023-07-13 11:03:38,2023-07-14 01:05:38,Atrasado
19179,AV3241,18728,13947,2023-04-16 05:07:06,2023-04-16 10:52:06,Programado
19180,AV3446,6739,15083,2023-11-04 21:54:20,2023-11-05 01:19:20,Cancelado
19181,AV4211,17377,3785,2023-05-21 22:51:45,2023-05-22 04:00:45,Programado
19182,AV4627,12324,9516,2023-12-22 01:11:08,2023-12-22 06:24:08,Cancelado
19183,AV2712,18076,5519,2023-08-25 02:06:03,2023-08-25 12:30:03,Atrasado
19184,AV3320,4337,7891,2024-07-16 03:28:22,2024-07-16 11:52:22,Concluído
19185,AV6272,7788,3471,2025-04-06 18:12:52,2025-04-07 08:44:52,Programado
19186,AV9487,7281,12632,2023-09-12 07:06:01,2023-09-12 09:56:01,Concluído
19187,AV1285,14198,2608,2025-05-07 15:29:18,2025-05-07 18:42:18,Concluído
19188,AV7511,15144,14112,2023-06-01 05:58:48,2023-06-01 15:01:48,Cancelado
19189,AV4794,5593,10989,2025-10-30 05:03:18,2025-10-30 13:30:18,Cancelado
19190,AV4474,11414,10787,2023-09-10 21:50:45,2023-09-11 09:05:45,Cancelado
19191,AV5856,3422,13870,2023-05-20 08:01:30,2023-05-20 15:05:30,Concluído
