id_bagagem,id_bilhete,tag_bagagem,tipo,peso_kg,criado_em,atualizado_em
27541,20990,47-99620,MAO,8.111521398482846,2025-11-25 22:51:36.950334,2025-11-25 22:51:36.950334
27542,14179,30-97147,MAO,18.22133610757222,2025-11-25 22:51:36.950341,2025-11-25 22:51:36.950341
27543,8190,92-79890,MAO,9.600953286868972,2025-11-25 22:51:36.950349,2025-11-25 22:51:36.950349
27544,3021,14-84802,DESPACHADA,18.96205899420658,2025-11-25 22:51:36.950356,2025-11-25 22:51:36.950356
27545,1299,83-53005,DESPACHADA,15.245038836903202,2025-11-25 22:51:36.950366,2025-11-25 22:51:36.950366
27546,10625,80-90138,MAO,22.32855500561431,2025-11-25 22:51:36.950374,2025-11-25 22:51:36.950374
27547,23135,30-33923,DESPACHADA,5.875964002252799,2025-11-25 22:51:36.950381,2025-11-25 22:51:36.950381
27548,2032,92-72459,MAO,16.717631450996166,2025-11-25 22:51:36.950389,2025-11-25 22:51:36.950389
27549,14091,43-93016,DESPACHADA,21.357437910182338,2025-11-25 22:51:36.950396,2025-11-25 22:51:36.950396
27550,4502,93-92483,MAO,6.723222073883251,2025-11-25 22:51:36.950404,2025-11-25 22:51:36.950404
27551,17169,73-05425,DESPACHADA,22.545601639997926,2025-11-25 22:51:36.950411,2025-11-25 22:51:36.950411
27552,20528,59-12116,MAO,20.719531219605116,2025-11-25 22:51:36.950419,2025-11-25 22:51:36.950419
27553,15137,53-21751,DESPACHADA,6.565856501397299,2025-11-25 22:51:36.950426,2025-11-25 22:51:36.950426
27554,12404,14-85020,MAO,13.953476243213291,2025-11-25 22:51:36.950433,2025-11-25 22:51:36.950433
27555,10636,00-63992,MAO,13.274609314616765,2025-11-25 22:51:36.950441,2025-11-25 22:51:36.950441
27556,3185,56-43418,MAO,7.667092262180441,2025-11-25 22:51:36.950448,2025-11-25 22:51:36.950448
27557,25591,62-92190,DESPACHADA,12.322183903281672,2025-11-25 22:51:36.950456,2025-11-25 22:51:36.950456
27558,1009,17-57860,MAO,18.375817339042925,2025-11-25 22:51:36.950463,2025-11-25 22:51:36.950463
27559,4193,03-44920,DESPACHADA,8.429522801965724,2025-11-25 22:51:36.950471,2025-11-25 22:51:36.950471
27560,22059,21-65722,MAO,19.25355458773116,2025-11-25 22:51:36.950478,2025-11-25 22:51:36.950478
27561,26447,01-62488,DESPACHADA,6.673446266364465,2025-11-25 22:51:36.950486,2025-11-25 22:51:36.950486
27562,25698,66-69899,DESPACHADA,10.803874693031057,2025-11-25 22:51:36.950493,2025-11-25 22:51:36.950493
27563,12938,31-36074,DESPACHADA,9.744522061595797,2025-11-25 22:51:36.950501,2025-11-25 22:51:36.950501
27564,5848,61-95054,MAO,8.420340241228253,2025-11-25 22:51:36.950508,2025-11-25 22:51:36.950508
27565,5190,92-55143,MAO,20.352428534108498,2025-11-25 22:51:36.950515,2025-11-25 22:51:36.950515
27566,7675,61-93600,DESPACHADA,18.683569625111737,2025-11-25 22:51:36.950523,2025-11-25 22:51:36.950523
27567,17704,03-11249,MAO,10.483844174605505,2025-11-25 22:51:36.950530,2025-11-25 22:51:36.950530
27568,15658,29-73900,MAO,22.094566733007074,2025-11-25 22:51:36.950538,2025-11-25 22:51:36.950538
27569,14963,55-64602,MAO,11.858531142945628,2025-11-25 22:51:36.950545,2025-11-25 22:51:36.950545
27570,13452,84-20783,MAO,11.20318199050189,2025-11-25 22:51:36.950553,2025-11-25 22:51:36.950553
27571,9878,65-52837,DESPACHADA,10.443071030148968,2025-11-25 22:51:36.950560,2025-11-25 22:51:36.950560
27572,25899,83-95271,MAO,6.477273322628608,2025-11-25 22:51:36.950568,2025-11-25 22:51:36.950568
27573,26255,86-38904,MAO,12.626020473566552,2025-11-25 22:51:36.950575,2025-11-25 22:51:36.950575
27574,496,98-20204,MAO,15.888396420279161,2025-11-25 22:51:36.950583,2025-11-25 22:51:36.950583
27575,10458,16-62131,MAO,15.824423323754997,2025-11-25 22:51:36.950590,2025-11-25 22:51:36.950590
27576,11528,48-26313,DESPACHADA,19.71248425401169,2025-11-25 22:51:36.950598,2025-11-25 22:51:36.950598
27577,7867,04-13903,DESPACHADA,10.46619847453023,2025-11-25 22:51:36.950605,2025-11-25 22:51:36.950605
27578,5723,93-22692,MAO,18.527741280950224,2025-11-25 22:51:36.950613,2025-11-25 22:51:36.950613
27579,9259,60-54598,DESPACHADA,17.719517338896743,2025-11-25 22:51:36.950620,2025-11-25 22:51:36.950620
27580,1235,59-28297,DESPACHADA,13.372643082850773,2025-11-25 22:51:36.950627,2025-11-25 22:51:36.950627
27581,1748,22-24313,DESPACHADA,15.03987780398574,2025-11-25 22:51:36.950635,2025-11-25 22:51:36.950635
27582,18134,18-72464,MAO,14.581645803907342,2025-11-25 22:51:36.950642,2025-11-25 22:51:36.950642
27583,24159,20-33780,MAO,13.429104270256657,2025-11-25 22:51:36.950649,2025-11-25 22:51:36.950649
27584,19947,89-39513,DESPACHADA,22.645943838152373,2025-11-25 22:51:36.950657,2025-11-25 22:51:36.950657
27585,10598,40-84971,MAO,15.645610440381896,2025-11-25 22:51:36.950665,2025-11-25 22:51:36.950665
27586,8556,29-46977,MAO,18.737226037294928,2025-11-25 22:51:36.950672,2025-11-25 22:51:36.950672
27587,2972,62-39721,MAO,14.915249663110663,2025-11-25 22:51:36.950679,2025-11-25 22:51:36.950679
27588,4593,58-45271,DESPACHADA,9.615030342205692,2025-11-25 22:51:36.950687,2025-11-25 22:51:36.950687
27589,23321,94-85662,DESPACHADA,13.290357079869949,2025-11-25 22:51:36.950694,2025-11-25 22:51:36.950694
27590,22403,35-21010,DESPACHADA,19.762319527883086,2025-11-25 22:51:36.950701,2025-11-25 22:51:36.950701
27591,22505,64-17149,MAO,16.265222576277406,2025-11-25 22:51:36.950708,2025-11-25 22:51:36.950708
27592,6179,13-32764,MAO,16.9375086808839,2025-11-25 22:51:36.950716,2025-11-25 22:51:36.950716
27593,14249,96-50709,DESPACHADA,22.792215838428636,2025-11-25 22:51:36.950723,2025-11-25 22:51:36.950723
27594,25871,34-01540,MAO,11.026717931904638,2025-11-25 22:51:36.950731,2025-11-25 22:51:36.950731
27595,16607,79-17410,MAO,20.232638113359847,2025-11-25 22:51:36.950739,2025-11-25 22:51:36.950739
27596,3866,67-88814,DESPACHADA,6.62887749694338,2025-11-25 22:51:36.950746,2025-11-25 22:51:36.950746
27597,8195,10-56647,DESPACHADA,11.789643356677892,2025-11-25 22:51:36.950754,2025-11-25 22:51:36.950754
27598,14782,17-27568,MAO,18.39847664895281,2025-11-25 22:51:36.950761,2025-11-25 22:51:36.950761
27599,6241,06-88848,DESPACHADA,10.539826295711833,2025-11-25 22:51:36.950768,2025-11-25 22:51:36.950768
27600,20689,44-49330,DESPACHADA,8.852623116184635,2025-11-25 22:51:36.950776,2025-11-25 22:51:36.950776
27601,12993,05-55640,MAO,20.655674923253272,2025-11-25 22:51:36.950783,2025-11-25 22:51:36.950783
27602,1741,20-48531,DESPACHADA,18.24119521181555,2025-11-25 22:51:36.950790,2025-11-25 22:51:36.950790
27603,26742,44-95328,MAO,19.331457466887315,2025-11-25 22:51:36.950798,2025-11-25 22:51:36.950798
27604,23973,94-76101,DESPACHADA,19.118253621330368,2025-11-25 22:51:36.950805,2025-11-25 22:51:36.950805
27605,8876,08-10641,DESPACHADA,16.67246625451328,2025-11-25 22:51:36.950813,2025-11-25 22:51:36.950813
27606,8510,08-81962,DESPACHADA,22.79742116629006,2025-11-25 22:51:36.950820,2025-11-25 22:51:36.950820
27607,22912,35-05471,MAO,8.996992299307085,2025-11-25 22:51:36.950827,2025-11-25 22:51:36.950827
27608,22768,04-76636,MAO,20.517586537341924,2025-11-25 22:51:36.950835,2025-11-25 22:51:36.950835
27609,20428,36-14603,DESPACHADA,9.466413622001642,2025-11-25 22:51:36.950842,2025-11-25 22:51:36.950842
27610,6604,40-63674,DESPACHADA,9.256627653871467,2025-11-25 22:51:36.950849,2025-11-25 22:51:36.950849
27611,23536,11-74426,MAO,12.204111704694828,2025-11-25 22:51:36.950856,2025-11-25 22:51:36.950856
27612,23431,11-05215,DESPACHADA,7.694874181091004,2025-11-25 22:51:36.950864,2025-11-25 22:51:36.950864
27613,3183,73-69376,MAO,6.52748428184941,2025-11-25 22:51:36.950871,2025-11-25 22:51:36.950871
27614,12213,65-72646,DESPACHADA,13.72864076116171,2025-11-25 22:51:36.950878,2025-11-25 22:51:36.950878
27615,2279,46-99451,MAO,11.32128904411175,2025-11-25 22:51:36.950886,2025-11-25 22:51:36.950886
27616,11580,99-18517,DESPACHADA,8.945944376363176,2025-11-25 22:51:36.950893,2025-11-25 22:51:36.950893
27617,26150,15-14516,MAO,21.835285590871408,2025-11-25 22:51:36.950901,2025-11-25 22:51:36.950901
27618,19946,52-14146,DESPACHADA,16.926827668216397,2025-11-25 22:51:36.950908,2025-11-25 22:51:36.950908
27619,5186,53-39436,DESPACHADA,19.162973706000244,2025-11-25 22:51:36.950916,2025-11-25 22:51:36.950916
27620,10513,03-31238,MAO,11.5624327630979,2025-11-25 22:51:36.950923,2025-11-25 22:51:36.950923
27621,5569,78-11100,DESPACHADA,9.779195152960828,2025-11-25 22:51:36.950931,2025-11-25 22:51:36.950931
27622,15064,13-20706,MAO,9.231710357187131,2025-11-25 22:51:36.950938,2025-11-25 22:51:36.950938
27623,2728,84-04704,DESPACHADA,7.251980252969894,2025-11-25 22:51:36.950946,2025-11-25 22:51:36.950946
27624,24921,93-28253,MAO,7.072138186659911,2025-11-25 22:51:36.950953,2025-11-25 22:51:36.950953
27625,12342,51-94446,MAO,6.388333462203494,2025-11-25 22:51:36.950961,2025-11-25 22:51:36.950961
27626,24354,35-91203,MAO,20.077133896009293,2025-11-25 22:51:36.950968,2025-11-25 22:51:36.950968
27627,13562,37-39836,DESPACHADA,6.980219391164141,2025-11-25 22:51:36.950975,2025-11-25 22:51:36.950975
27628,19034,17-74299,DESPACHADA,8.170495443938467,2025-11-25 22:51:36.950982,2025-11-25 22:51:36.950982
27629,18789,11-18667,DESPACHADA,13.099059822911714,2025-11-25 22:51:36.950990,2025-11-25 22:51:36.950990
27630,6866,07-09176,DESPACHADA,7.866219046314868,2025-11-25 22:51:36.950997,2025-11-25 22:51:36.950997
27631,14651,13-19557,DESPACHADA,14.279809872819937,2025-11-25 22:51:36.951004,2025-11-25 22:51:36.951004
27632,11823,15-40692,DESPACHADA,10.02416014852325,2025-11-25 22:51:36.951011,2025-11-25 22:51:36.951011
27633,17086,42-94958,MAO,7.11833468725146,2025-11-25 22:51:36.951019,2025-11-25 22:51:36.951019
27634,17840,65-29816,MAO,9.441373035463197,2025-11-25 22:51:36.951026,2025-11-25 22:51:36.951026
27635,19442,00-89105,MAO,14.556174316606432,2025-11-25 22:51:36.951033,2025-11-25 22:51:36.951033
27636,21155,26-72326,MAO,22.691137970733408,2025-11-25 22:51:36.951041,2025-11-25 22:51:36.951041
27637,9698,42-92642,MAO,6.976182184101041,2025-11-25 22:51:36.951048,2025-11-25 22:51:36.951048
27638,5876,17-60476,MAO,6.8493694879614955,2025-11-25 22:51:36.951055,2025-11-25 22:51:36.951055
27639,21145,68-74828,DESPACHADA,19.86349484957467,2025-11-25 22:51:36.951063,2025-11-25 22:51:36.951063
27640,14352,30-92339,MAO,6.619079243224888,2025-11-25 22:51:36.951071,2025-11-25 22:51:36.951071
27641,25432,70-84082,DESPACHADA,7.805806113997926,2025-11-25 22:51:36.951078,2025-11-25 22:51:36.951078
27642,20164,37-15081,DESPACHADA,13.288871668754126,2025-11-25 22:51:36.951085,2025-11-25 22:51:36.951085
27643,26331,96-04312,MAO,20.01374279288652,2025-11-25 22:51:36.951093,2025-11-25 22:51:36.951093
27644,14311,79-62765,DESPACHADA,22.470850469868424,2025-11-25 22:51:36.951100,2025-11-25 22:51:36.951100
27645,19400,86-64467,MAO,10.424707557662739,2025-11-25 22:51:36.951107,2025-11-25 22:51:36.951107
27646,25597,86-58728,MAO,7.520046773007533,2025-11-25 22:51:36.951115,2025-11-25 22:51:36.951115
27647,10633,86-53145,MAO,10.337546503203438,2025-11-25 22:51:36.951122,2025-11-25 22:51:36.951122
27648,1644,57-79366,MAO,7.789703293823009,2025-11-25 22:51:36.951129,2025-11-25 22:51:36.951129
27649,15051,88-40025,MAO,22.426350921795354,2025-11-25 22:51:36.951136,2025-11-25 22:51:36.951136
27650,25921,26-62413,MAO,17.70833657006804,2025-11-25 22:51:36.951144,2025-11-25 22:51:36.951144
27651,15385,65-36518,MAO,16.84138576888281,2025-11-25 22:51:36.951152,2025-11-25 22:51:36.951152
27652,8339,65-63858,MAO,22.42707995346642,2025-11-25 22:51:36.951159,2025-11-25 22:51:36.951159
27653,6830,90-33217,DESPACHADA,21.559218693693566,2025-11-25 22:51:36.951166,2025-11-25 22:51:36.951166
27654,11515,62-48173,MAO,11.710388882767752,2025-11-25 22:51:36.951173,2025-11-25 22:51:36.951173
27655,11495,25-53293,DESPACHADA,5.701431835255699,2025-11-25 22:51:36.951181,2025-11-25 22:51:36.951181
27656,25797,13-78741,DESPACHADA,18.64769725589286,2025-11-25 22:51:36.951188,2025-11-25 22:51:36.951188
27657,16179,58-09590,DESPACHADA,9.055085123346,2025-11-25 22:51:36.951195,2025-11-25 22:51:36.951195
27658,5329,53-43307,DESPACHADA,13.53281700203994,2025-11-25 22:51:36.951202,2025-11-25 22:51:36.951202
27659,23573,95-41912,DESPACHADA,12.286572939620875,2025-11-25 22:51:36.951210,2025-11-25 22:51:36.951210
27660,19770,01-19637,MAO,20.524750573216448,2025-11-25 22:51:36.951217,2025-11-25 22:51:36.951217
27661,18389,51-09510,MAO,20.571324288105387,2025-11-25 22:51:36.951224,2025-11-25 22:51:36.951224
27662,8533,05-04153,MAO,22.756546752001338,2025-11-25 22:51:36.951232,2025-11-25 22:51:36.951232
27663,4662,19-17786,DESPACHADA,17.695294657889768,2025-11-25 22:51:36.951239,2025-11-25 22:51:36.951239
27664,8302,87-75060,MAO,12.184396556029544,2025-11-25 22:51:36.951247,2025-11-25 22:51:36.951247
27665,8306,81-26442,DESPACHADA,19.46492433423908,2025-11-25 22:51:36.951254,2025-11-25 22:51:36.951254
27666,9509,08-42986,MAO,18.122514666272938,2025-11-25 22:51:36.951261,2025-11-25 22:51:36.951261
27667,22469,96-67242,DESPACHADA,10.82332713869655,2025-11-25 22:51:36.951269,2025-11-25 22:51:36.951269
27668,8532,48-25054,MAO,22.863671097807917,2025-11-25 22:51:36.951276,2025-11-25 22:51:36.951276
27669,14621,25-68538,DESPACHADA,13.332766367668915,2025-11-25 22:51:36.951284,2025-11-25 22:51:36.951284
27670,318,01-24811,DESPACHADA,12.687713907691409,2025-11-25 22:51:36.951291,2025-11-25 22:51:36.951291
27671,1946,13-51893,DESPACHADA,9.774757208507314,2025-11-25 22:51:36.951299,2025-11-25 22:51:36.951299
27672,10718,20-90669,DESPACHADA,15.853659286847641,2025-11-25 22:51:36.951306,2025-11-25 22:51:36.951306
27673,25269,33-23278,MAO,21.313894213193297,2025-11-25 22:51:36.951314,2025-11-25 22:51:36.951314
27674,9105,77-47311,MAO,6.438818892242986,2025-11-25 22:51:36.951322,2025-11-25 22:51:36.951322
27675,12862,53-76378,MAO,7.8110958225482126,2025-11-25 22:51:36.951329,2025-11-25 22:51:36.951329
27676,1412,46-32788,MAO,22.06452063517308,2025-11-25 22:51:36.951336,2025-11-25 22:51:36.951336
27677,24413,13-45015,MAO,12.960560115413859,2025-11-25 22:51:36.951344,2025-11-25 22:51:36.951344
27678,19056,91-31272,MAO,20.486272800365583,2025-11-25 22:51:36.951352,2025-11-25 22:51:36.951352
27679,26963,96-90236,DESPACHADA,14.80468621410622,2025-11-25 22:51:36.951359,2025-11-25 22:51:36.951359
27680,14066,27-63685,DESPACHADA,10.71257757840015,2025-11-25 22:51:36.951372,2025-11-25 22:51:36.951372
27681,16191,16-17720,MAO,12.232464436059024,2025-11-25 22:51:36.951380,2025-11-25 22:51:36.951380
27682,19771,17-31710,MAO,9.291030859082195,2025-11-25 22:51:36.951387,2025-11-25 22:51:36.951387
27683,8567,12-60712,MAO,17.39461336429767,2025-11-25 22:51:36.951395,2025-11-25 22:51:36.951395
27684,12151,03-53506,DESPACHADA,8.674134341620984,2025-11-25 22:51:36.951402,2025-11-25 22:51:36.951402
27685,10589,47-29995,MAO,5.374213259581029,2025-11-25 22:51:36.951409,2025-11-25 22:51:36.951409
27686,23645,89-31794,DESPACHADA,9.323133116674434,2025-11-25 22:51:36.951417,2025-11-25 22:51:36.951417
27687,16650,03-32317,MAO,11.242277604565798,2025-11-25 22:51:36.951424,2025-11-25 22:51:36.951424
27688,17089,48-22109,MAO,11.4996834206749,2025-11-25 22:51:36.951431,2025-11-25 22:51:36.951431
27689,23393,44-96646,DESPACHADA,15.403511047261466,2025-11-25 22:51:36.951439,2025-11-25 22:51:36.951439
27690,15004,49-46101,MAO,11.938635945379401,2025-11-25 22:51:36.951446,2025-11-25 22:51:36.951446
27691,11203,84-23801,MAO,8.12746515557972,2025-11-25 22:51:36.951454,2025-11-25 22:51:36.951454
27692,4544,20-98224,MAO,17.27333413695188,2025-11-25 22:51:36.951461,2025-11-25 22:51:36.951461
27693,1656,88-27577,DESPACHADA,10.901440099193614,2025-11-25 22:51:36.951469,2025-11-25 22:51:36.951469
27694,7194,30-54770,MAO,7.731191616965656,2025-11-25 22:51:36.951476,2025-11-25 22:51:36.951476
27695,26966,38-71762,MAO,20.67503425546721,2025-11-25 22:51:36.951483,2025-11-25 22:51:36.951483
27696,19862,75-64209,MAO,11.7940479177738,2025-11-25 22:51:36.951491,2025-11-25 22:51:36.951491
27697,13361,26-37838,MAO,5.155053195988828,2025-11-25 22:51:36.951499,2025-11-25 22:51:36.951499
27698,2563,21-34819,DESPACHADA,7.632529986247182,2025-11-25 22:51:36.951506,2025-11-25 22:51:36.951506
27699,24719,12-81315,MAO,12.614302755472298,2025-11-25 22:51:36.951513,2025-11-25 22:51:36.951513
27700,8702,67-65398,MAO,8.136209417521236,2025-11-25 22:51:36.951521,2025-11-25 22:51:36.951521
27701,10422,38-67289,MAO,5.811573879183104,2025-11-25 22:51:36.951528,2025-11-25 22:51:36.951528
27702,10199,10-22512,MAO,21.270344607459972,2025-11-25 22:51:36.951535,2025-11-25 22:51:36.951535
27703,1604,47-28422,MAO,5.52784237828205,2025-11-25 22:51:36.951543,2025-11-25 22:51:36.951543
27704,22806,37-63017,MAO,11.548706180776495,2025-11-25 22:51:36.951550,2025-11-25 22:51:36.951550
27705,5005,27-02562,MAO,16.7857807399367,2025-11-25 22:51:36.951558,2025-11-25 22:51:36.951558
27706,26142,83-84970,MAO,8.581477805805662,2025-11-25 22:51:36.951565,2025-11-25 22:51:36.951565
27707,10906,25-08338,DESPACHADA,21.485897336651156,2025-11-25 22:51:36.951572,2025-11-25 22:51:36.951572
27708,19965,03-59475,DESPACHADA,20.87996498899238,2025-11-25 22:51:36.951580,2025-11-25 22:51:36.951580
27709,25259,55-91512,MAO,6.713778538202501,2025-11-25 22:51:36.951587,2025-11-25 22:51:36.951587
27710,8365,36-47389,DESPACHADA,9.584092122851391,2025-11-25 22:51:36.951594,2025-11-25 22:51:36.951594
27711,23262,79-34937,DESPACHADA,22.397537300959808,2025-11-25 22:51:36.951602,2025-11-25 22:51:36.951602
27712,8560,86-33229,DESPACHADA,18.752402971259848,2025-11-25 22:51:36.951609,2025-11-25 22:51:36.951609
27713,19485,02-92716,DESPACHADA,20.715811761913045,2025-11-25 22:51:36.951616,2025-11-25 22:51:36.951616
27714,5260,95-37362,MAO,22.528868886249406,2025-11-25 22:51:36.951624,2025-11-25 22:51:36.951624
27715,15389,93-75190,DESPACHADA,18.751516780215454,2025-11-25 22:51:36.951631,2025-11-25 22:51:36.951631
27716,10098,85-38754,DESPACHADA,18.423122707852563,2025-11-25 22:51:36.951638,2025-11-25 22:51:36.951638
27717,20842,67-24012,DESPACHADA,17.194468580361217,2025-11-25 22:51:36.951646,2025-11-25 22:51:36.951646
27718,12393,81-40491,MAO,15.819007523317747,2025-11-25 22:51:36.951653,2025-11-25 22:51:36.951653
27719,26313,61-96099,MAO,20.547988735557194,2025-11-25 22:51:36.951661,2025-11-25 22:51:36.951661
27720,13565,92-91857,MAO,5.959141289954518,2025-11-25 22:51:36.951668,2025-11-25 22:51:36.951668
27721,1298,01-88456,DESPACHADA,11.202196240502417,2025-11-25 22:51:36.951675,2025-11-25 22:51:36.951675
27722,20544,57-74689,DESPACHADA,16.117022372486304,2025-11-25 22:51:36.951683,2025-11-25 22:51:36.951683
27723,13913,96-85256,DESPACHADA,18.66368696504798,2025-11-25 22:51:36.951691,2025-11-25 22:51:36.951691
27724,18901,34-29137,MAO,20.184692278027036,2025-11-25 22:51:36.951698,2025-11-25 22:51:36.951698
27725,25302,82-82361,MAO,7.403804581617196,2025-11-25 22:51:36.951706,2025-11-25 22:51:36.951706
27726,8654,35-45008,MAO,13.773965936750834,2025-11-25 22:51:36.951713,2025-11-25 22:51:36.951713
27727,20124,82-64326,MAO,19.581944828758925,2025-11-25 22:51:36.951720,2025-11-25 22:51:36.951720
27728,16513,07-90973,DESPACHADA,14.152627937634483,2025-11-25 22:51:36.951728,2025-11-25 22:51:36.951728
27729,9617,98-49104,MAO,18.253070167131092,2025-11-25 22:51:36.951735,2025-11-25 22:51:36.951735
27730,2049,50-11205,DESPACHADA,20.28957837705612,2025-11-25 22:51:36.951742,2025-11-25 22:51:36.951742
27731,11331,76-04385,DESPACHADA,15.545718653707407,2025-11-25 22:51:36.951750,2025-11-25 22:51:36.951750
27732,26914,09-00051,DESPACHADA,14.477605494618416,2025-11-25 22:51:36.951757,2025-11-25 22:51:36.951757
27733,18269,28-41804,DESPACHADA,9.1967575527894,2025-11-25 22:51:36.951765,2025-11-25 22:51:36.951765
27734,9514,26-33771,MAO,17.32577804776233,2025-11-25 22:51:36.951772,2025-11-25 22:51:36.951772
27735,14407,69-62608,MAO,13.516357780907915,2025-11-25 22:51:36.951779,2025-11-25 22:51:36.951779
27736,15887,65-86713,DESPACHADA,11.92056855204269,2025-11-25 22:51:36.951787,2025-11-25 22:51:36.951787
27737,573,89-74326,MAO,11.092919508395477,2025-11-25 22:51:36.951794,2025-11-25 22:51:36.951794
27738,25404,08-70300,DESPACHADA,17.07656342480552,2025-11-25 22:51:36.951802,2025-11-25 22:51:36.951802
27739,21962,46-67868,DESPACHADA,18.903057914292926,2025-11-25 22:51:36.951809,2025-11-25 22:51:36.951809
27740,16388,17-12446,MAO,22.66144843734706,2025-11-25 22:51:36.951816,2025-11-25 22:51:36.951816
27741,3567,42-90161,DESPACHADA,22.200311610846864,2025-11-25 22:51:36.951824,2025-11-25 22:51:36.951824
27742,2404,43-88657,MAO,20.115502550443047,2025-11-25 22:51:36.951831,2025-11-25 22:51:36.951831
27743,8390,46-76084,MAO,8.890100183651105,2025-11-25 22:51:36.951839,2025-11-25 22:51:36.951839
27744,2269,63-82405,MAO,16.661522287671247,2025-11-25 22:51:36.951847,2025-11-25 22:51:36.951847
27745,3534,37-88280,DESPACHADA,5.759491986942997,2025-11-25 22:51:36.951854,2025-11-25 22:51:36.951854
27746,25869,51-25816,DESPACHADA,15.74130771514069,2025-11-25 22:51:36.951862,2025-11-25 22:51:36.951862
27747,1828,02-03003,MAO,11.942237177767566,2025-11-25 22:51:36.951869,2025-11-25 22:51:36.951869
27748,5457,68-58379,MAO,21.674926483479503,2025-11-25 22:51:36.951876,2025-11-25 22:51:36.951876
27749,19535,45-80195,DESPACHADA,5.685224360203201,2025-11-25 22:51:36.951884,2025-11-25 22:51:36.951884
27750,466,28-99342,DESPACHADA,22.849073740699744,2025-11-25 22:51:36.951891,2025-11-25 22:51:36.951891
27751,21597,05-39538,DESPACHADA,21.719175947147725,2025-11-25 22:51:36.951899,2025-11-25 22:51:36.951899
27752,8007,16-65559,MAO,11.946324767797549,2025-11-25 22:51:36.951906,2025-11-25 22:51:36.951906
27753,24581,35-64579,MAO,15.225832352127382,2025-11-25 22:51:36.951913,2025-11-25 22:51:36.951913
27754,5083,00-83969,MAO,16.609901344732876,2025-11-25 22:51:36.951921,2025-11-25 22:51:36.951921
27755,11151,22-27625,DESPACHADA,12.446140471130827,2025-11-25 22:51:36.951928,2025-11-25 22:51:36.951928
27756,22554,88-94639,MAO,19.26194092270027,2025-11-25 22:51:36.951935,2025-11-25 22:51:36.951935
27757,26199,29-88781,DESPACHADA,7.684369506363026,2025-11-25 22:51:36.951943,2025-11-25 22:51:36.951943
27758,23815,70-88072,MAO,20.170921072712332,2025-11-25 22:51:36.951950,2025-11-25 22:51:36.951950
27759,17841,53-66433,DESPACHADA,6.596068878615959,2025-11-25 22:51:36.951957,2025-11-25 22:51:36.951957
27760,11412,29-76582,MAO,18.94523394097807,2025-11-25 22:51:36.951965,2025-11-25 22:51:36.951965
27761,17975,30-46462,DESPACHADA,7.05819532039937,2025-11-25 22:51:36.951972,2025-11-25 22:51:36.951972
27762,18842,27-13821,MAO,16.42519407971957,2025-11-25 22:51:36.951980,2025-11-25 22:51:36.951980
27763,14450,13-83791,MAO,15.822384093472992,2025-11-25 22:51:36.951988,2025-11-25 22:51:36.951988
27764,4446,16-53535,MAO,12.064952544121486,2025-11-25 22:51:36.951996,2025-11-25 22:51:36.951996
27765,19834,12-15136,DESPACHADA,17.483996336834377,2025-11-25 22:51:36.952003,2025-11-25 22:51:36.952003
27766,23631,40-94118,MAO,8.359588839183829,2025-11-25 22:51:36.952011,2025-11-25 22:51:36.952011
27767,9159,67-44737,DESPACHADA,11.66639471013779,2025-11-25 22:51:36.952018,2025-11-25 22:51:36.952018
27768,577,72-87482,MAO,17.703699892939444,2025-11-25 22:51:36.952025,2025-11-25 22:51:36.952025
27769,24793,82-90142,MAO,21.048270403162203,2025-11-25 22:51:36.952033,2025-11-25 22:51:36.952033
27770,25159,15-70377,DESPACHADA,11.713360803204063,2025-11-25 22:51:36.952040,2025-11-25 22:51:36.952040
27771,11054,16-68132,MAO,9.150489566386984,2025-11-25 22:51:36.952047,2025-11-25 22:51:36.952047
27772,12464,12-61375,MAO,19.250350240313807,2025-11-25 22:51:36.952055,2025-11-25 22:51:36.952055
27773,418,25-02642,DESPACHADA,10.279212105363866,2025-11-25 22:51:36.952062,2025-11-25 22:51:36.952062
27774,1316,17-24946,DESPACHADA,16.756880024626703,2025-11-25 22:51:36.952069,2025-11-25 22:51:36.952069
27775,26940,57-79425,MAO,9.875567462307886,2025-11-25 22:51:36.952076,2025-11-25 22:51:36.952076
27776,9163,80-47198,MAO,12.809991349625365,2025-11-25 22:51:36.952084,2025-11-25 22:51:36.952084
27777,3070,28-74674,DESPACHADA,11.155471567024193,2025-11-25 22:51:36.952091,2025-11-25 22:51:36.952091
27778,3667,83-97499,MAO,8.660900457580198,2025-11-25 22:51:36.952099,2025-11-25 22:51:36.952099
27779,13129,91-79459,MAO,21.338916799901444,2025-11-25 22:51:36.952106,2025-11-25 22:51:36.952106
27780,8191,62-96480,DESPACHADA,12.511158257914834,2025-11-25 22:51:36.952113,2025-11-25 22:51:36.952113
27781,5632,87-34950,MAO,18.001939093041194,2025-11-25 22:51:36.952120,2025-11-25 22:51:36.952120
27782,5402,97-10039,MAO,9.588858292762783,2025-11-25 22:51:36.952128,2025-11-25 22:51:36.952128
27783,13493,96-07361,DESPACHADA,9.891085413413155,2025-11-25 22:51:36.952135,2025-11-25 22:51:36.952135
27784,1348,25-37325,DESPACHADA,19.9509416330002,2025-11-25 22:51:36.952143,2025-11-25 22:51:36.952143
27785,14770,17-18337,MAO,8.126730121376125,2025-11-25 22:51:36.952150,2025-11-25 22:51:36.952150
